Date,Ticker,ActualReturn,PredictedReturn
2001-10-26,4185.T,0.04666700239853094,0.0114580561226306
2001-10-30,4185.T,-0.06879036646294867,-0.005042234201835198
2001-11-01,4185.T,0.02872811701406386,0.004991108517646704
2001-11-05,4185.T,0.01861661681070581,0.014286817016502357
2001-11-13,4185.T,0.024804852539006772,0.003284744494555262
2001-11-19,4185.T,0.06878952725788401,0.0006097668780225392
2001-11-21,4185.T,-0.06317027266998698,-0.041019591532316275
2001-11-27,4185.T,0.07888002040138287,-0.001787492724567943
2001-11-28,4185.T,-0.04599014487277331,0.011716956092059689
2001-11-30,4185.T,-0.02966625383010235,-0.0062856054025098905
2001-12-04,4185.T,0.024203345429448575,0.006290983884722264
2001-12-06,4185.T,0.0509951837226541,0.006009255962745506
2001-12-10,4185.T,0.013017937111120759,0.005204904227100782
2001-12-11,4185.T,-0.026869443821640027,-0.0003301209132475779
2001-12-14,4185.T,0.034814071144461334,0.0002042077459102055
2001-12-17,4185.T,-0.032482504983873506,-0.002969497278717097
2001-12-18,4185.T,0.034772530037241234,-0.0028884242757595806
2001-12-20,4185.T,0.03128617987446569,-0.0009206051004453866
2001-12-21,4185.T,-0.023595724184201083,0.0005120429569643201
2001-12-24,4185.T,0.0,0.0011056786744519083
2001-12-28,4185.T,0.011507228039206563,0.0009480356289834715
2002-01-01,4185.T,0.0,0.002363850980919446
2002-01-15,4185.T,-0.0511943810011839,0.0005697751685818512
2002-01-16,4185.T,-0.021582895202467034,0.0014694612862014296
2002-01-18,4185.T,0.05882387133713163,0.0013198141617330864
2002-01-22,4185.T,0.0092592592592593,0.003512501640087575
2002-01-28,4185.T,0.03555023207247898,-0.00033652823966066734
2002-01-29,4185.T,-0.031007758724418744,-0.001422555267336639
2002-01-30,4185.T,0.02514311378411649,-0.0022849890203791
2002-02-05,4185.T,-0.06688953254666685,0.002178082107574055
2002-02-13,4185.T,0.058542012167651425,0.011187865751074347
2002-02-18,4185.T,0.04966141185693984,0.0037301610156019872
2002-02-26,4185.T,0.019354890503848088,-0.004525139344822449
2002-02-27,4185.T,0.012658415503531417,0.004988635034692513
2002-03-05,4185.T,-0.05312516011916524,0.001336577599262964
2002-03-12,4185.T,-0.05720553698538644,0.0010733339859698896
2002-03-18,4185.T,0.07817936150950566,3.943941539215185e-05
2002-03-27,4185.T,0.03163580114883713,0.008774340609200558
2002-03-28,4185.T,-0.041052683859889916,-0.005423867312858555
2002-03-29,4185.T,-0.01866100215599764,0.0080782619329271
2002-04-01,4185.T,0.010066993831726379,0.0013738595270327194
2002-04-02,4185.T,-0.00110727735795213,0.004847440614101452
2002-04-10,4185.T,-0.011086600601515673,0.001779492471416568
2002-04-11,4185.T,-0.019058004850764476,0.00041153254863430714
2002-04-17,4185.T,0.08457123568536273,0.0004940633702044552
2002-04-22,4185.T,0.024236147771494077,-0.005351393605485811
2002-04-23,4185.T,0.08127551984425962,-0.00021523144287488604
2002-04-24,4185.T,0.023787142266251005,-0.037434270331861946
2002-04-30,4185.T,-0.0622676065779908,0.01058137451838309
2002-05-01,4185.T,0.02973221898748979,0.004524816903240407
2002-05-03,4185.T,-0.0404233352368939,0.002407285063040389
2002-05-09,4185.T,0.05115353999340777,0.0068882971051241115
2002-05-10,4185.T,-0.039122354199034426,-0.0005551580595212792
2002-05-15,4185.T,0.0029790232221940105,-0.009274716964569244
2002-05-21,4185.T,0.044554445147838795,0.004551052829341027
2002-05-28,4185.T,0.028436178616235264,0.004656824851800038
2002-05-30,4185.T,-0.0497695503783705,-0.0031545129891924813
2002-06-07,4185.T,-0.012608851770212204,0.00535476505865376
2002-06-17,4185.T,-0.08349711073869281,0.0012251934418553631
2002-06-18,4185.T,0.031082366361512292,0.009101176991295694
2002-06-20,4185.T,-0.002079280177771592,-0.005421440130656738
2002-06-21,4185.T,0.01979194877504553,0.004723478208281425
2002-06-27,4185.T,0.027578917267897962,0.0011221912273108655
2002-07-03,4185.T,0.011928896685610368,0.0003962161619939194
2002-07-05,4185.T,-0.030452321448518282,0.0005788003563117908
2002-07-11,4185.T,0.0060793098762887965,0.0006304613740177253
2002-07-16,4185.T,-0.055387804196021184,0.0017798528063715576
2002-07-22,4185.T,-0.04370999147380694,0.008810588213382976
2002-07-29,4185.T,-0.04013378154895153,0.0010346794357007699
2002-07-30,4185.T,0.03832736742585019,0.006432270375546518
2002-08-01,4185.T,0.02125299948631998,0.005806200109138639
2002-08-02,4185.T,-0.007667194330000182,-0.003328677054059776
2002-08-06,4185.T,-0.08719645391386621,0.003306606805861562
2002-08-08,4185.T,0.025392787923630422,0.0024484372332104084
2002-08-09,4185.T,0.02948126586065336,-0.0020105822726162776
2002-08-16,4185.T,0.006872970770471332,0.0017254278144734092
2002-08-19,4185.T,-0.03526758820706344,0.002197845318547331
2002-09-03,4185.T,0.020047483762170026,-0.001519431166670306
2002-09-04,4185.T,0.003467862487366302,0.0005343182054485727
2002-09-05,4185.T,0.026498123658044825,0.003302315431464092
2002-09-06,4185.T,-0.02244693964049449,0.0008012535454843902
2002-09-10,4185.T,0.09299655210605362,0.0003714344201652927
2002-09-12,4185.T,0.032563249972896946,-0.007814819263453301
2002-09-19,4185.T,-0.02950182082134789,0.00041163696709176805
2002-09-23,4185.T,-0.016771259358033808,-0.0021550717061867754
2002-10-02,4185.T,-0.001052615271591395,0.0020980969906574834
2002-10-04,4185.T,0.018201527157717834,0.008415897952442165
2002-10-08,4185.T,-0.006309338718653024,0.0011651295802521367
2002-10-23,4185.T,0.042328066267029785,0.0002994924847439923
2002-11-07,4185.T,0.1269039211354226,-0.0008282790158037544
2002-11-08,4185.T,0.018017825387050213,-0.036684129134109573
2002-11-12,4185.T,-0.04955729511337392,0.022943392018909162
2002-11-13,4185.T,-0.021415316239243976,-0.00013901281819888908
2002-11-18,4185.T,0.11607972868621541,0.0005600839536218438
2002-11-19,4185.T,0.0017050565366725223,-0.017152186627377164
2002-11-22,4185.T,-0.0034043827966050433,0.0020266040975338716
2002-12-04,4185.T,-0.001707968847172836,0.001811184291555016
2002-12-12,4185.T,0.041060936038980866,0.0005670663836942072
2003-01-02,4185.T,-0.02054238657463492,-0.00036091971776660415
2003-01-03,4185.T,0.0,-0.0022326591227149724
2003-01-06,4185.T,-0.0025168545511058404,0.00433827847920087
2003-01-07,4185.T,0.02523146381414798,0.0018612725007728307
2003-01-13,4185.T,-0.006563001695331194,0.0005550170498006026
2003-01-14,4185.T,0.039637002586600856,0.0006915700464503214
2003-01-16,4185.T,0.00873698569488579,-0.0009517280363616629
2003-01-20,4185.T,-0.041732281625173284,-0.0031652786759285207
2003-02-03,4185.T,-0.07230879349283525,0.011841323023285673
2003-02-07,4185.T,-0.002657607542640439,0.0025786220928845044
2003-02-12,4185.T,-0.002663914306520132,0.0021857366854867227
2003-02-20,4185.T,0.019590296553760878,0.0031679441555929346
2003-02-21,4185.T,0.021833828186698323,0.001114711253585845
2003-02-25,4185.T,-0.007692466029571854,0.0004829094293635696
2003-02-27,4185.T,0.022394467701868148,0.0002681649792016233
2003-02-28,4185.T,0.006740081172371903,0.0007036682198691655
2003-03-04,4185.T,-0.0025106087329870297,0.00035042055915486417
2003-03-18,4185.T,0.005033782304891821,0.0006946676606568958
2003-03-19,4185.T,-0.010852060025345445,0.0005395645701344548
2003-03-24,4185.T,0.04641384387614167,0.0007218894536022072
2003-03-26,4185.T,-0.008833706429956512,-0.0012149219194962666
2003-03-27,4185.T,-0.0016324154992644058,-0.003305554631698564
2003-03-31,4185.T,-0.026982985462730036,0.0034794948238518713
2003-04-07,4185.T,0.025210287318548907,0.0007385204510316437
2003-04-21,4185.T,-0.03688525086836647,-0.00048507486867337363
2003-04-22,4185.T,-0.01702145990664794,0.0026094364865198155
2003-05-06,4185.T,0.045021641305591054,0.0007707675879877187
2003-05-12,4185.T,0.07290801406743297,0.00513068329909423
2003-06-02,4185.T,0.04401565197360546,-0.02794976052120888
2003-06-03,4185.T,-0.022929093333172168,0.0012969476594563206
2003-06-04,4185.T,0.014383285264837342,-0.0006903478404632507
2003-06-10,4185.T,-0.04925394407082562,0.0021587433754103828
2003-06-16,4185.T,0.01726879734856568,0.006302947371262412
2003-06-17,4185.T,0.022376194834930807,0.0008584175358899563
2003-06-19,4185.T,0.035472011243523394,0.003193106266671333
2003-06-25,4185.T,0.017492756648425756,-0.0014178074554901082
2003-06-27,4185.T,0.03295127458203506,-0.001259433490251964
2003-07-01,4185.T,-0.004854836205745561,-0.0009857607011991673
2003-07-03,4185.T,0.09825835692492046,-0.002699494576143646
2003-07-07,4185.T,0.01205553958279637,-0.02848234403334189
2003-07-10,4185.T,0.01630058251029598,-7.382478575132803e-05
2003-07-18,4185.T,0.01480577659103699,0.0021536174989820966
2003-07-21,4185.T,0.0,0.0005569847313060837
2003-07-24,4185.T,0.03951361321111735,0.0005509288389733123
2003-07-25,4185.T,0.0,-0.0009435978732744419
2003-07-29,4185.T,-0.008771493500568717,-0.002723913034148367
2003-07-30,4185.T,-0.023008905862209272,0.0048074104139405275
2003-08-04,4185.T,0.023550783625632787,0.00046958231468934546
2003-08-06,4185.T,0.017698842602213105,0.0009343480006275015
2003-08-07,4185.T,0.04637691681350797,0.0020519311856706042
2003-08-08,4185.T,-0.017174542837244622,-0.0016261188671493777
2003-08-14,4185.T,0.06989884478503083,-0.0024752321709669623
2003-08-19,4185.T,0.04320325270755765,-0.008202524960393524
2003-08-22,4185.T,-0.009091032877851957,-0.004296084106349736
2003-09-01,4185.T,0.055045830078964686,0.0007946980065406755
2003-09-02,4185.T,-0.007246350628551723,-0.0016173062095591708
2003-09-04,4185.T,-0.05060809395334076,-0.0030678903670779507
2003-09-05,4185.T,-0.0430550711489317,0.006630583871644521
2003-09-08,4185.T,0.03374420717999449,0.002383570278489588
2003-09-12,4185.T,-0.03678771881931997,0.0055137101054479765
2003-09-15,4185.T,0.0,-2.146275332054531e-05
2003-09-18,4185.T,0.009144936250146563,0.0020043401416932147
2003-10-06,4185.T,0.014966401926475692,0.002982568905475955
2003-10-07,4185.T,0.033684190717428564,0.0006043848264990416
2003-10-08,4185.T,-0.0005092157714782219,-0.0006215260327676952
2003-10-14,4185.T,0.03922552341680485,-0.002375708704222528
2003-10-24,4185.T,0.04901974380823093,-0.001565534783169598
2003-10-28,4185.T,0.011682436092642856,-0.005142911698108986
2003-11-06,4185.T,0.0808312062216443,0.002485116797087983
2003-11-17,4185.T,-0.06196599042823425,-0.021765115062722492
2003-11-18,4185.T,0.05239205856246776,0.0013862546626062
2003-11-24,4185.T,-0.051948276385442194,0.008578173449029435
2003-12-01,4185.T,0.12557105129550838,-0.006851054239349834
2003-12-05,4185.T,-0.06896549781708983,-0.0014690859618012723
2003-12-11,4185.T,-0.04793014860838041,-0.0015219751419597322
2003-12-18,4185.T,-0.054920056978011056,0.008239748198917252
2003-12-19,4185.T,0.05568991328568074,0.006604892856499804
2003-12-22,4185.T,0.011467682279443947,0.00659323860688908
2004-01-05,4185.T,0.07709766845524602,-0.003805736593408793
2004-01-08,4185.T,-0.0357891053542172,-0.028004125929390108
2004-01-19,4185.T,0.019650414069902977,-0.007434988656777427
2004-01-28,4185.T,-0.04496783488084044,0.0027166140537205085
2004-01-30,4185.T,0.008968726440845343,0.004377544147383595
2004-02-03,4185.T,-0.0044447331247018385,0.0014184637367853645
2004-02-05,4185.T,-0.05357135938767621,0.0037591934818412536
2004-02-11,4185.T,-0.014150965022735829,0.00101665582158893
2004-02-13,4185.T,0.014354089237468504,0.0008005583307891535
2004-02-23,4185.T,0.042452895068207486,0.006108673322785614
2004-03-05,4185.T,0.040724277216176885,0.0004611719993032426
2004-03-08,4185.T,-0.008695763073773732,-0.0047915257600740085
2004-03-17,4185.T,-0.061403689739024325,0.0010667548352616993
2004-03-22,4185.T,-0.03504665942492646,0.00901316588083579
2004-03-24,4185.T,0.012106400563554498,-0.002303563282834241
2004-03-25,4185.T,0.02631592715683606,0.005399449195144478
2004-03-26,4185.T,0.044392667995171164,0.003620099233287016
2004-04-01,4185.T,-0.03131990219474534,-0.0013130703198121435
2004-04-05,4185.T,0.05542705371373424,-0.0018982469785723821
2004-04-06,4185.T,0.04376340170579396,0.0010255980617235323
2004-04-09,4185.T,-0.044024729363759785,-0.0028083345099128324
2004-04-14,4185.T,-0.010965126303444928,-0.000759940366325134
2004-04-15,4185.T,-0.026607526373083612,0.010148900915123762
2004-04-23,4185.T,0.09567181752738962,0.004024814602369965
2004-04-30,4185.T,-0.03326383028266566,-0.0038869429049869326
2004-05-11,4185.T,-0.03870954479875821,-0.0057285643003721735
2004-05-14,4185.T,0.02908287700669243,0.010267145497357489
2004-05-17,4185.T,-0.03913081842658794,0.003193941112734072
2004-05-18,4185.T,0.022624412761860002,0.00636716035637121
2004-05-24,4185.T,0.0420354662058573,0.00038409897185622184
2004-05-31,4185.T,-0.0212311806830896,0.00453337358706618
2004-06-03,4185.T,-0.10629079532405816,-0.001515469912886455
2004-06-15,4185.T,-0.024271985848332567,0.01369175719029874
2004-06-16,4185.T,-0.007960012130067362,0.025884257515632808
2004-06-17,4185.T,-0.0020059705826875884,-0.010803538034789086
2004-06-23,4185.T,-0.023115508363408588,0.0022166998831252634
2004-07-02,4185.T,0.09053478587623198,0.0005045661762761756
2004-07-13,4185.T,-0.05424512562895345,-0.012250966911742205
2004-07-14,4185.T,-0.04488796577217258,0.0006041760682266798
2004-07-20,4185.T,-0.02454320304890889,0.009398720122076406
2004-07-26,4185.T,-0.023554607625910218,0.005309554964357921
2004-07-27,4185.T,-0.016447220083257164,0.005155495015562877
2004-08-09,4185.T,-0.02675580054566795,0.0031925482934479416
2004-08-13,4185.T,-0.025200457167702472,0.003140704015566588
2004-08-24,4185.T,0.09870740819609036,0.0005195769313455525
2004-08-26,4185.T,-0.0042780662499751765,-0.026836674582101927
2004-08-27,4185.T,0.0016110164022729023,0.0008159761645799587
2004-09-03,4185.T,-0.021447866800889392,0.002250025390265619
2004-09-09,4185.T,0.00273978061829383,0.0007734111159045543
2004-09-14,4185.T,0.066666855916518,0.000512866416601995
2004-09-16,4185.T,-0.04764331637359265,-0.0025754481784361644
2004-09-17,4185.T,0.004841034640629793,-0.001869334173544539
2004-09-20,4185.T,0.0,0.007173144465506287
2004-09-29,4185.T,-0.06926025211064002,0.0036205240538459155
2004-10-11,4185.T,0.11893738281026689,0.0030856009340355893
2004-10-13,4185.T,-0.03199132601552679,0.002001500388618804
2004-10-15,4185.T,0.022920877927913752,-0.008332754088066743
2004-10-19,4185.T,-0.002084431897021788,0.0014328866411092414
2004-10-20,4185.T,-0.012010428435304088,0.0035184912289739994
2004-10-26,4185.T,-0.01744160390143712,0.0005522923590034316
2004-10-28,4185.T,0.044109441613041867,0.0006277264252430208
2004-11-01,4185.T,0.01700165136451992,0.0006042054736701865
2004-11-03,4185.T,0.0030395322710206063,-0.0034089094567716456
2004-11-05,4185.T,0.0020200400941279284,0.0025874911604752988
2004-11-09,4185.T,0.013104920748973736,0.0007034730380731699
2004-11-11,4185.T,-0.01741278545349434,0.0006560813014900497
2004-11-12,4185.T,0.00455672745738811,0.0004177207601835634
2004-11-17,4185.T,0.023185542069784848,0.0007157890029754017
2004-11-18,4185.T,0.03201947817598083,0.0015794081447516493
2004-11-29,4185.T,0.014319901039446359,-0.0012836880003635933
2004-11-30,4185.T,0.004705993328596225,-0.0009316725435934058
2004-12-02,4185.T,0.028102976943919167,0.001110500745218356
2004-12-03,4185.T,0.0022782330078545687,0.00019782747212657978
2004-12-07,4185.T,-0.02045498099162224,0.0012242818115833643
2004-12-14,4185.T,0.002320360569639801,0.001058774938834589
2004-12-16,4185.T,0.013888815681133204,0.000512866416601995
2004-12-20,4185.T,-0.0022829618718664957,0.00185042074907284
2004-12-22,4185.T,0.020594855651979715,0.0005700804811483828
2004-12-27,4185.T,0.008968820773578079,0.00048098428805821747
2005-01-03,4185.T,-0.0022224656872167348,0.00046617000790056396
2005-01-06,4185.T,-0.028953334988450652,0.0007613589395276809
2005-01-18,4185.T,-0.0022935135521376937,0.0002736400809683778
2005-01-19,4185.T,-0.011494246492118942,0.0043453871701066675
2005-01-25,4185.T,-0.02093020475596241,0.0037606450520275797
2005-02-02,4185.T,0.04275536836059968,0.0007169227652553256
2005-02-04,4185.T,-0.03416870115412707,7.508109787320488e-05
2005-02-09,4185.T,-0.021226226062916353,-0.005637511013290155
2005-02-10,4185.T,0.007228960735573997,0.0078098572424229636
2005-02-11,4185.T,0.0,0.004031155512534225
2005-02-16,4185.T,0.014353825690810673,0.0020240962321001407
2005-02-18,4185.T,0.0023585870968052536,0.0005873517474669812
2005-02-21,4185.T,-0.0047055874365702355,0.000565151780074417
2005-03-07,4185.T,0.03546071756305835,0.0005253584630727968
2005-03-11,4185.T,-0.027397196611357755,-0.0009197621298989841
2005-03-16,4185.T,-0.023474243802385497,-0.002027817314667965
2005-03-18,4185.T,0.009615528156153408,0.0006510961943121946
2005-03-22,4185.T,0.011904588813931749,0.0037353750452300415
2005-04-05,4185.T,0.015100969294511657,0.0023967391107281803
2005-04-06,4185.T,-0.002325709906514928,0.0007015859766242761
2005-04-11,4185.T,0.027972054317398687,0.0005457440907222601
2005-04-21,4185.T,-0.04535164543483028,0.00010031409345616681
2005-04-22,4185.T,0.016627348453896573,0.0016908104700122037
2005-04-26,4185.T,0.004672914466567368,0.0017442402048256354
2005-05-02,4185.T,0.01627892972560674,0.003556254459522477
2005-05-06,4185.T,0.02517144536607674,0.0006373024918740116
2005-05-09,4185.T,-0.006696416920708992,0.00045934465069381506
2005-05-12,4185.T,-0.026966013076036965,0.00048644883180304306
2005-05-24,4185.T,0.04849858757398651,0.0005682109769027907
2005-06-03,4185.T,-0.008810380159204767,-0.003930910308512488
2005-06-10,4185.T,-0.004444690335816959,-0.0006886879289666355
2005-06-14,4185.T,-0.00446422677535141,0.0025835888141374284
2005-06-15,4185.T,-0.004484014158372851,0.0010243626439317677
2005-06-20,4185.T,0.05180171929401989,0.0008693424421760619
2005-06-24,4185.T,0.025695732490225165,-0.0006853990950450729
2005-06-27,4185.T,-0.022964347979343103,-0.0028203544284659578
2005-06-29,4185.T,-0.002136723405196439,0.0013336757097160896
2005-06-30,4185.T,0.002141298768392419,0.00043437690681194887
2005-07-08,4185.T,-0.010683690503403342,0.0020260589981511267
2005-07-20,4185.T,-0.012959085196307618,0.0006457416632261895
2005-07-25,4185.T,-0.008752768489491691,0.00043275901966456783
2005-07-29,4185.T,-0.01766018775995537,0.0009276044926109237
2005-08-01,4185.T,0.011236192959445779,0.000851028939173723
2005-08-03,4185.T,-0.022222152598283862,0.0009683257590035178
2005-08-05,4185.T,0.00227261839103865,0.0011501750315153507
2005-08-08,4185.T,0.011337716418604149,-6.763215674074088e-05
2005-08-10,4185.T,0.020179490097496977,0.002174994020914453
2005-08-16,4185.T,0.004395621171988884,0.0005632767056837032
2005-08-17,4185.T,0.017505536978983383,0.00030985827060243357
2005-08-31,4185.T,0.06666665680647088,0.0009313927690504962
2005-09-01,4185.T,0.002015963256473352,-0.019785845795566005
2005-09-05,4185.T,0.032193284804377775,-0.002149216830674477
2005-09-08,4185.T,-0.048732759360353484,-0.00012747867273393346
2005-09-21,4185.T,-0.024590604635974955,0.0012111704273004402
2005-10-03,4185.T,0.02739927910626161,0.0015707275320241383
2005-10-14,4185.T,0.012320193396913037,0.004825074768311958
2005-10-18,4185.T,-0.01419890694714121,0.002285197930463352
2005-10-27,4185.T,0.08641988443894033,0.0008555509099344455
2005-11-02,4185.T,0.018939188808380303,-0.006058781613515831
2005-11-07,4185.T,-0.024163248273819438,-0.00016027028221779282
2005-11-25,4185.T,0.10285692891458464,0.0006663696682941977
2005-11-29,4185.T,0.022452735782883204,-0.02852233812432252
2005-12-06,4185.T,0.005067396184147199,0.0006620196996778595
2005-12-07,4185.T,0.0,0.001477905257868875
2005-12-20,4185.T,-0.015126116968505632,0.0007281030004971391
2005-12-21,4185.T,0.027304045053234693,0.0003895645551309784
2005-12-22,4185.T,0.0033222224737736727,0.00037854637139752683
2006-01-02,4185.T,0.02648966147456533,0.001137765794545213
2006-01-11,4185.T,0.06451632858028455,0.0012467883917531904
2006-01-13,4185.T,0.018181829502102564,-0.016504228751782167
2006-01-25,4185.T,-0.04464257869310351,-0.0008069293383767966
2006-01-31,4185.T,0.08722719332925544,0.005550282663822833
2006-02-03,4185.T,0.08022943187871512,0.006983795199941795
2006-02-09,4185.T,-0.1007957289834499,-0.024876706210677838
2006-02-15,4185.T,-0.04424780101959802,0.014760090482151681
2006-02-22,4185.T,0.0,0.05365426776314405
2006-02-23,4185.T,0.018518207317551383,0.003244268217214711
2006-03-02,4185.T,-0.012121081309036885,0.003103946983226631
2006-03-09,4185.T,0.04907953356086936,0.0001855351561658735
2006-03-13,4185.T,0.032163698481384895,-0.0027725598084584304
2006-03-15,4185.T,-0.014164057795106433,-0.0032836425570226245
2006-03-17,4185.T,-0.025861884886129838,-0.0013054573197025879
2006-03-21,4185.T,0.014749199663662838,0.0012298559065768405
2006-03-28,4185.T,-0.005779545848883627,0.0003901155674269111
2006-03-29,4185.T,-0.005865107924473922,0.0024117039555824255
2006-04-05,4185.T,0.026548595915665718,0.0005482012002036193
2006-04-06,4185.T,0.002873467926906015,0.0008551556019343011
2006-04-18,4185.T,-0.04297969545630198,0.0006154021954379202
2006-04-20,4185.T,0.07485015616633683,0.0020602469583013427
2006-04-25,4185.T,-0.07242327699750284,0.005650180172816698
2006-04-26,4185.T,0.03603586053398322,-0.003256013312190295
2006-04-27,4185.T,-0.008695660779469372,0.009904186029991444
2006-04-28,4185.T,0.02631581574526387,-0.004515227959955304
2006-05-16,4185.T,-0.09116808257709863,0.0013418256398748838
2006-05-17,4185.T,0.028213300350993897,0.0016378968361220783
2006-05-18,4185.T,-0.027439151333057965,-0.0024001595577036617
2006-05-19,4185.T,-0.0062697055457123785,0.0020744963696201165
2006-05-23,4185.T,-0.04100929248132634,0.0005113813529341845
2006-05-25,4185.T,0.009868542230280664,0.004280163624908477
2006-06-02,4185.T,-0.05700357973939574,0.0007687985541970342
2006-06-05,4185.T,-0.01208952872196245,0.0065664453716008766
2006-06-06,4185.T,-0.02447542554914872,0.0012970280315522434
2006-06-07,4185.T,-0.019713459685191115,0.0044105535203196825
2006-06-08,4185.T,-0.023766268266260493,-8.872685299582512e-06
2006-06-15,4185.T,-0.013108182595137019,0.0018569691366389393
2006-06-19,4185.T,0.020872622356131965,0.001643208131801713
2006-06-22,4185.T,0.035316211375610695,0.002320368937681343
2006-06-23,4185.T,0.0017953948642757123,0.0002838538831311215
2006-06-26,4185.T,0.0143368669022379,-0.0015833935720713443
2006-06-30,4185.T,0.02120124908603871,0.0016629685001001984
2006-07-13,4185.T,-0.12629746094075345,0.0005586533171762692
2006-07-18,4185.T,-0.08910891557686051,-0.0014859660812095304
2006-07-19,4185.T,0.06521699921375679,0.020995502686303725
2006-07-20,4185.T,0.05102074731355599,-0.018933021200476977
2006-07-21,4185.T,-0.009708414750585148,-0.0035045422816439376
2006-07-24,4185.T,0.01960758585406741,0.008648222409232074
2006-07-26,4185.T,0.011538339312217039,0.0015426772956220233
2006-07-28,4185.T,0.01901142412047263,0.0005644898556083855
2006-08-08,4185.T,-0.016790932352542254,0.0006239702507600336
2006-08-09,4185.T,0.007589879581797243,0.0001023019385339506
2006-08-17,4185.T,0.07344666043784898,0.0007047025520290647
2006-09-01,4185.T,-0.036842491140012146,-0.004713425357435701
