Unnamed: 0,Date,adjclose,ticker
111217,1996-01-18,15.976046562194824,NOC
89333,2002-05-01,16.616748809814453,MSFT
2186,2014-08-06,0.800000011920929,QUBT
91396,2010-07-12,19.314735412597656,MSFT
123011,1980-10-07,0.7328715324401855,RTX
117677,2021-09-16,346.75885009765625,NOC
63957,2003-10-31,54.43000030517578,AMZN
28695,2004-12-23,93.5991668701172,GOOG
122075,1977-01-24,0.4232444763183594,RTX
20910,2008-03-10,15.457876205444336,T
56965,2000-11-03,27.95949935913086,INTC
78532,1995-06-14,15.441276550292969,LMT
68605,2001-02-13,493.9899597167969,4185.T
66347,2013-05-02,252.5500030517578,AMZN
126318,1993-11-04,2.7239139080047607,RTX
72017,2014-09-02,1528.2593994140625,4185.T
124620,1987-02-19,1.809088945388794,RTX
79703,2000-02-02,10.683090209960938,LMT
80126,2001-10-11,27.236328125,LMT
75735,1984-05-21,3.934189796447754,LMT
77813,1992-08-10,6.882327556610107,LMT
92133,2013-06-14,29.01056289672852,MSFT
20201,2005-05-13,9.11739730834961,T
65177,2008-09-08,81.16000366210938,AMZN
56493,1998-12-22,18.06193733215332,INTC
5055,2004-02-20,0.5,ONE.V
123287,1981-11-10,0.6123572587966919,RTX
51121,2019-09-13,18.043676376342773,IFX.DE
133614,2010-08-23,24.25,TOSYY
8407,2017-06-14,0.0399999991059303,ONE.V
80782,2004-05-20,28.109073638916016,LMT
132535,2018-07-16,74.10213470458984,RTX
36280,1983-02-10,8.584717750549316,IBM
16295,1989-11-15,3.1029212474823,T
15186,1985-06-27,1.1851710081100464,T
68053,2020-02-11,2150.800048828125,AMZN
107970,1983-03-16,3.787134885787964,NOC
62498,1998-01-13,4.645833015441895,AMZN
67792,2019-01-29,1593.8800048828125,AMZN
20408,2006-03-10,11.201408386230469,T
126278,1993-09-09,2.4564363956451416,RTX
115891,2014-08-13,109.98149871826172,NOC
106633,2018-01-30,4.665489196777344,NOK
107473,2021-06-02,5.449999809265137,NOK
26404,2013-06-06,98.88999938964844,BIDU
13018,2015-03-05,81.43587493896484,ACN
16895,1992-04-01,3.618550777435303,T
119404,2018-05-31,0.0799999982118606,QNC.V
80354,2002-09-09,39.36411285400391,LMT
72476,2016-07-21,1314.8067626953125,4185.T
44585,2016-01-20,88.16276550292969,IBM
93751,2019-11-15,146.36265563964844,MSFT
128429,2002-03-25,14.629740715026855,RTX
130217,2009-04-30,22.50026512145996,RTX
100419,2021-01-29,30.6200008392334,MIELY
66671,2014-08-14,333.2099914550781,AMZN
132438,2018-02-26,77.3941879272461,RTX
17177,1993-05-13,4.965331554412842,T
98857,2014-11-13,24.729999542236328,MIELY
83006,2013-03-22,71.2895278930664,LMT
12768,2014-03-07,72.38761138916016,ACN
126460,1994-05-31,2.958977460861206,RTX
15062,1984-12-31,0.9691547155380248,T
55391,1994-08-12,2.2620222568511963,INTC
33241,1971-02-01,3.77275276184082,IBM
33525,1972-03-15,4.387688159942627,IBM
5947,2007-08-24,0.6499999761581421,ONE.V
62689,1998-10-15,16.177082061767578,AMZN
99046,2015-08-17,21.709999084472656,MIELY
119293,2017-12-19,0.209999993443489,QNC.V
135657,2018-10-03,14.75,TOSYY
117061,2019-04-08,263.3985595703125,NOC
62197,2021-08-24,53.03438186645508,INTC
24549,2006-01-23,5.630000114440918,BIDU
34117,1974-07-23,3.3866851329803467,IBM
61952,2020-09-02,50.17940139770508,INTC
97281,2008-08-12,17.649999618530273,MIELY
57154,2001-08-07,18.670387268066406,INTC
43707,2012-07-23,126.94132232666016,IBM
103872,2007-02-12,13.180234909057615,NOK
39824,1997-02-18,20.424205780029297,IBM
98330,2012-10-09,14.75,MIELY
79769,2000-05-08,14.992385864257812,LMT
93763,2019-12-04,146.74317932128906,MSFT
96125,2004-01-08,7.957614421844482,MIELY
125161,1989-04-11,1.7560012340545654,RTX
73614,2021-02-18,3365.19775390625,4185.T
110320,1992-07-01,5.831634044647217,NOC
69231,2003-07-09,1176.906494140625,4185.T
3531,2019-12-09,3.0,QUBT
112456,2000-12-13,23.05597686767578,NOC
95131,2000-01-24,11.503229141235352,MIELY
85565,1987-05-27,0.2395382225513458,MSFT
13818,2018-05-08,144.17845153808594,ACN
36314,1983-03-31,9.063493728637695,IBM
41735,2004-09-23,49.51261138916016,IBM
103225,2004-07-19,6.95621395111084,NOK
23400,2018-01-29,28.62966728210449,T
91511,2010-12-22,22.18084716796875,MSFT
113443,2004-11-19,34.390480041503906,NOC
99554,2017-08-22,30.190000534057617,MIELY
93365,2018-05-07,91.7008819580078,MSFT
133751,2011-03-09,30.65833282470703,TOSYY
6143,2008-06-05,0.1899999976158142,ONE.V
55349,1994-06-14,2.2995643615722656,INTC
26192,2012-07-31,120.5199966430664,BIDU
30223,2011-01-19,314.6954345703125,GOOG
81095,2005-08-17,38.742069244384766,LMT
8033,2015-12-16,0.4699999988079071,ONE.V
114558,2009-04-28,32.54532623291016,NOC
60646,2015-06-26,25.83485984802246,INTC
117299,2020-03-18,311.9713134765625,NOC
43613,2012-03-08,132.36036682128906,IBM
19799,2003-10-08,8.122389793395996,T
61051,2017-02-03,32.130863189697266,INTC
60563,2015-02-27,27.49329948425293,INTC
72611,2017-02-09,1754.545654296875,4185.T
22712,2015-05-06,22.320446014404297,T
55236,1993-12-31,2.324010133743286,INTC
42316,2007-01-16,60.995548248291016,IBM
56102,1997-06-05,10.83281135559082,INTC
15139,1985-04-22,1.0693271160125732,T
46182,2000-05-26,49.385047912597656,IFX.DE
80239,2002-03-26,33.747127532958984,LMT
130701,2011-03-31,40.943878173828125,RTX
48150,2008-01-02,6.158322811126709,IFX.DE
71343,2011-12-07,1164.912841796875,4185.T
64068,2004-04-13,46.58000183105469,AMZN
80188,2002-01-10,28.232051849365234,LMT
134350,2013-07-26,22.99166679382324,TOSYY
31360,2015-07-28,628.0,GOOG
81805,2008-06-13,67.16841888427734,LMT
50574,2017-07-18,18.113563537597656,IFX.DE
116651,2017-08-18,247.85110473632807,NOC
12005,2011-02-23,41.37970352172852,ACN
69090,2002-12-24,812.7987060546875,4185.T
41844,2005-03-01,55.284786224365234,IBM
128502,2002-07-09,13.697684288024902,RTX
69531,2004-09-01,1283.6998291015625,4185.T
94974,1999-06-10,6.772062301635742,MIELY
131726,2015-04-29,61.23754501342773,RTX
